date,시구,행정동,담당 우체국명,event_type,allocation_event_type,plan_ids,집배원수,세대수,사업체수,면적 (㎢),행정동_위도,행정동_경도,담당 우체국 위도,담당 우체국 경도,office_dong_distance_km,no_event_allocated_volume,allocated_volume_low,allocated_volume_base,allocated_volume_high,event_added_volume_base,no_event_volume_per_courier,volume_per_courier_low,volume_per_courier_base,volume_per_courier_high,event_added_volume_per_courier_base,no_event_load_score,load_score_base,distance_score,area_score,no_event_relative_lt_risk_index,relative_lt_risk_index_low,relative_lt_risk_index_base,relative_lt_risk_index_high,event_risk_delta_low,event_risk_delta_base,event_risk_delta_high,relative_risk_level_low,relative_risk_level_base,relative_risk_level_high,daily_priority_rank_low,daily_priority_rank_base,daily_priority_rank_high,event_uplift_rank_low,event_uplift_rank_base,event_uplift_rank_high
2026-02-11,동구,대청동,대전우체국,없음,없음,없음,0.663,1211,227,63.59,36.36963029740453,127.49217981860151,36.3289462,127.433855,6.91,95.1531652037238,95.1531652037238,95.1531652037238,95.1531652037238,0.0,143.52,143.52,143.52,143.52,0.0,38.714,38.714,81.481,100.0,53.396,53.396,53.396,53.396,0.0,0.0,0.0,Normal,Normal,Normal,10,10,10,,,
2026-02-11,서구,관저2동,대전둔산우체국,없음,없음,없음,10.197,19599,3739,4.62,36.29134224245876,127.33262654645571,36.3518707,127.3862544,8.269,1551.773594246412,1551.773594246412,1551.773594246412,1551.773594246412,0.0,152.18,152.18,152.18,152.18,0.0,41.463,41.463,85.185,71.605,53.222,53.222,53.222,53.222,0.0,0.0,0.0,Normal,Normal,Normal,11,11,11,,,
2026-02-11,유성구,전민동,대전유성우체국,없음,없음,없음,6.442,11507,2618,9.01,36.39354358872492,127.39578592619606,36.354967,127.344751,6.267,987.5976107728296,987.5976107728296,987.5976107728296,987.5976107728296,0.0,153.31,153.31,153.31,153.31,0.0,41.887,41.887,76.543,85.185,53.148,53.148,53.148,53.148,0.0,0.0,0.0,Normal,Normal,Normal,12,12,12,,,
2026-02-11,대덕구,회덕동,대전대덕우체국,없음,없음,없음,4.141,5469,2075,16.83,36.3968631240258,127.43366288251433,36.4474738,127.4003943,6.366,619.7420324869171,619.7420324869171,619.7420324869171,619.7420324869171,0.0,149.66,149.66,149.66,149.66,0.0,40.777,40.777,77.778,90.123,53.112,53.112,53.112,53.112,0.0,0.0,0.0,Normal,Normal,Normal,13,13,13,,,
2026-02-11,유성구,노은2동,대전유성우체국,없음,없음,없음,4.377,9538,1358,10.4,36.40052956555536,127.31302876843688,36.354967,127.344751,5.808,671.6309737026537,671.6309737026537,671.6309737026537,671.6309737026537,0.0,153.45,153.45,153.45,153.45,0.0,41.923,41.923,75.309,86.42,53.05,53.05,53.05,53.05,0.0,0.0,0.0,Normal,Normal,Normal,14,14,14,,,
2026-02-11,유성구,신성동,대전유성우체국,없음,없음,없음,7.073,12292,2937,31.0,36.403489115696104,127.3538295503692,36.354967,127.344751,5.456,1080.3834157764118,1080.3834157764118,1080.3834157764118,1080.3834157764118,0.0,152.75,152.75,152.75,152.75,0.0,41.657,41.657,71.605,93.827,52.864,52.864,52.864,52.864,0.0,0.0,0.0,Normal,Normal,Normal,15,15,15,,,
2026-02-11,서구,정림동,대전둔산우체국,없음,없음,없음,3.744,6773,1444,6.04,36.2942818883227,127.36594968910964,36.3518707,127.3862544,6.657,563.7503536293112,563.7503536293112,563.7503536293112,563.7503536293112,0.0,150.57,150.57,150.57,150.57,0.0,40.988,40.988,80.247,79.012,52.642,52.642,52.642,52.642,0.0,0.0,0.0,Normal,Normal,Normal,16,16,16,,,
2026-02-11,대덕구,송촌동,대전대덕우체국,없음,없음,없음,6.146,10464,2390,1.94,36.36328114121035,127.44313999946206,36.4474738,127.4003943,10.113,899.763994445236,899.763994445236,899.763994445236,899.763994445236,0.0,146.4,146.4,146.4,146.4,0.0,39.93,39.93,95.062,55.556,52.519,52.519,52.519,52.519,0.0,0.0,0.0,Normal,Normal,Normal,17,17,17,,,
2026-02-11,서구,가수원동,대전둔산우체국,없음,없음,없음,3.015,4805,1305,4.89,36.29000299471265,127.35158403300764,36.3518707,127.3862544,7.548,450.72796851951773,450.72796851951773,450.72796851951773,450.72796851951773,0.0,149.5,149.5,149.5,149.5,0.0,40.736,40.736,82.716,72.84,52.342,52.342,52.342,52.342,0.0,0.0,0.0,Normal,Normal,Normal,18,18,18,,,
2026-02-11,유성구,노은3동,대전유성우체국,없음,없음,없음,6.927,14202,2407,9.0,36.38611443769143,127.29799680363348,36.354967,127.344751,5.433,1069.7281581249995,1069.7281581249995,1069.7281581249995,1069.7281581249995,0.0,154.43,154.43,154.43,154.43,0.0,42.248,42.248,70.37,83.951,52.043,52.043,52.043,52.043,0.0,0.0,0.0,Normal,Normal,Normal,19,19,19,,,
2026-02-11,대덕구,중리동,대전대덕우체국,없음,없음,없음,6.899,10432,3045,1.5,36.36162377549439,127.42768109862216,36.4474738,127.4003943,9.854,1016.8895041004635,1016.8895041004635,1016.8895041004635,1016.8895041004635,0.0,147.4,147.4,147.4,147.4,0.0,40.229,40.229,93.827,45.062,51.432,51.432,51.432,51.432,0.0,0.0,0.0,Normal,Normal,Normal,20,20,20,,,
2026-02-11,유성구,노은1동,대전유성우체국,없음,없음,없음,6.577,8824,3349,11.4,36.36686362901758,127.29123476961392,36.354967,127.344751,4.971,1000.1221701134613,1000.1221701134613,1000.1221701134613,1000.1221701134613,0.0,152.06,152.06,152.06,152.06,0.0,41.441,41.441,66.667,87.654,51.108,51.108,51.108,51.108,0.0,0.0,0.0,Normal,Normal,Normal,21,21,21,,,
2026-02-11,대덕구,신탄진동,대전대덕우체국,없음,없음,없음,4.016,7008,1469,22.99,36.440181349056104,127.46225983056888,36.4474738,127.4003943,5.593,578.7671599995767,578.7671599995767,578.7671599995767,578.7671599995767,0.0,144.12,144.12,144.12,144.12,0.0,38.98,38.98,72.84,91.358,50.99,50.99,50.99,50.99,0.0,0.0,0.0,Normal,Normal,Normal,22,22,22,,,
2026-02-11,유성구,학하동,대전유성우체국,없음,없음,없음,5.484,8966,2386,13.4,36.34183696254233,127.29566980327397,36.354967,127.344751,4.632,832.1601163638409,832.1601163638409,832.1601163638409,832.1601163638409,0.0,151.74,151.74,151.74,151.74,0.0,41.321,41.321,65.432,88.889,50.9,50.9,50.9,50.9,0.0,0.0,0.0,Normal,Normal,Normal,23,23,23,,,
2026-02-11,서구,도안동,대전둔산우체국,없음,없음,없음,7.969,13976,3223,5.23,36.31822837871561,127.34785761297572,36.3518707,127.3862544,5.082,1207.333120878197,1207.333120878197,1207.333120878197,1207.333120878197,0.0,151.5,151.5,151.5,151.5,0.0,41.27,41.27,67.901,75.309,50.0,50.0,50.0,50.0,0.0,0.0,0.0,Normal,Normal,Normal,24,24,24,,,
2026-02-11,대덕구,법2동,대전대덕우체국,없음,없음,없음,3.268,6753,910,1.92,36.3742416417714,127.4367092870571,36.4474738,127.4003943,8.768,466.20409541304076,466.20409541304076,466.20409541304076,466.20409541304076,0.0,142.66,142.66,142.66,142.66,0.0,38.25,38.25,88.889,54.321,49.985,49.985,49.985,49.985,0.0,0.0,0.0,Normal,Normal,Normal,25,25,25,,,
2026-02-11,중구,석교동,서대전우체국,없음,없음,없음,4.046,7609,1480,4.32,36.30178687806585,127.44127878535711,36.3344823,127.3979405,5.319,607.5904625519645,607.5904625519645,607.5904625519645,607.5904625519645,0.0,150.17,150.17,150.17,150.17,0.0,40.89,40.89,69.136,70.37,49.487,49.487,49.487,49.487,0.0,0.0,0.0,Normal,Normal,Normal,26,26,26,,,
2026-02-11,서구,복수동,대전둔산우체국,없음,없음,없음,4.446,8909,1530,1.78,36.30203607567264,127.37681588342411,36.3518707,127.3862544,5.606,674.6803522861867,674.6803522861867,674.6803522861867,674.6803522861867,0.0,151.75,151.75,151.75,151.75,0.0,41.335,41.335,74.074,53.086,49.058,49.058,49.058,49.058,0.0,0.0,0.0,Normal,Normal,Normal,27,27,27,,,
2026-02-11,동구,판암1동,대전우체국,없음,없음,없음,2.758,5981,835,5.36,36.31738327042319,127.46931161511564,36.3289462,127.433855,3.427,418.162386472633,418.162386472633,418.162386472633,418.162386472633,0.0,151.62,151.62,151.62,151.62,0.0,41.299,41.299,59.259,76.543,48.415,48.415,48.415,48.415,0.0,0.0,0.0,Normal,Normal,Normal,28,28,28,,,
2026-02-11,서구,관저1동,대전둔산우체국,없음,없음,없음,3.367,6622,1202,1.06,36.30749088879059,127.33870922869716,36.3518707,127.3862544,6.519,513.2070909521308,513.2070909521308,513.2070909521308,513.2070909521308,0.0,152.42,152.42,152.42,152.42,0.0,41.547,41.547,79.012,27.16,47.601,47.601,47.601,47.601,0.0,0.0,0.0,Normal,Normal,Normal,29,29,29,,,
2026-02-11,대덕구,덕암동,대전대덕우체국,없음,없음,없음,4.812,6654,2321,6.24,36.43111934375323,127.428254440318,36.4474738,127.4003943,3.085,717.1733750225135,717.1733750225135,717.1733750225135,717.1733750225135,0.0,149.04,149.04,149.04,149.04,0.0,40.634,40.634,55.556,80.247,47.58,47.58,47.58,47.58,0.0,0.0,0.0,Normal,Normal,Normal,30,30,30,,,
2026-02-11,중구,대사동,서대전우체국,없음,없음,없음,2.106,3259,969,2.02,36.31054276066311,127.42202225281456,36.3344823,127.3979405,3.426,320.8894897280019,320.8894897280019,320.8894897280019,320.8894897280019,0.0,152.37,152.37,152.37,152.37,0.0,41.532,41.532,58.025,56.79,46.356,46.356,46.356,46.356,0.0,0.0,0.0,Normal,Normal,Normal,31,31,31,,,
2026-02-11,중구,문화1동,서대전우체국,없음,없음,없음,4.123,8407,1398,2.17,36.309175199402056,127.41259599792038,36.3344823,127.3979405,3.105,628.376165787256,628.376165787256,628.376165787256,628.376165787256,0.0,152.41,152.41,152.41,152.41,0.0,41.547,41.547,56.79,58.025,46.243,46.243,46.243,46.243,0.0,0.0,0.0,Normal,Normal,Normal,32,32,32,,,
2026-02-11,서구,도마2동,대전둔산우체국,없음,없음,없음,4.267,8135,1509,1.77,36.32051768969095,127.36544105632946,36.3518707,127.3862544,3.953,636.3232839537633,636.3232839537633,636.3232839537633,636.3232839537633,0.0,149.13,149.13,149.13,149.13,0.0,40.652,40.652,62.963,51.852,46.234,46.234,46.234,46.234,0.0,0.0,0.0,Normal,Normal,Normal,33,33,33,,,
2026-02-11,동구,효동,대전우체국,없음,없음,없음,5.221,8968,2107,2.41,36.31036013413472,127.4565776733535,36.3289462,127.433855,2.901,781.7507555820898,781.7507555820898,781.7507555820898,781.7507555820898,0.0,149.73,149.73,149.73,149.73,0.0,40.788,40.788,53.086,60.494,45.218,45.218,45.218,45.218,0.0,0.0,0.0,Normal,Normal,Normal,34,34,34,,,
2026-02-11,서구,도마1동,대전둔산우체국,없음,없음,없음,5.525,9732,2140,1.63,36.31869308760175,127.38169731223252,36.3518707,127.3862544,3.712,821.8333478218487,821.8333478218487,821.8333478218487,821.8333478218487,0.0,148.75,148.75,148.75,148.75,0.0,40.554,40.554,60.494,46.914,45.178,45.178,45.178,45.178,0.0,0.0,0.0,Normal,Normal,Normal,35,35,35,,,
2026-02-11,서구,월평1동,대전둔산우체국,없음,없음,없음,4.902,7630,2176,2.8,36.34361442053737,127.35652623378532,36.3518707,127.3862544,2.816,734.503165410207,734.503165410207,734.503165410207,734.503165410207,0.0,149.84,149.84,149.84,149.84,0.0,40.802,40.802,50.617,63.58,45.043,45.043,45.043,45.043,0.0,0.0,0.0,Normal,Normal,Normal,36,36,36,,,
2026-02-11,중구,부사동,서대전우체국,없음,없음,없음,2.507,3421,1274,1.14,36.311544139658,127.43267478703264,36.3344823,127.3979405,4.024,383.3267813392956,383.3267813392956,383.3267813392956,383.3267813392956,0.0,152.9,152.9,152.9,152.9,0.0,41.733,41.733,64.198,29.63,45.016,45.016,45.016,45.016,0.0,0.0,0.0,Normal,Normal,Normal,37,37,37,,,
2026-02-11,대덕구,법1동,대전대덕우체국,없음,없음,없음,2.587,5857,562,0.71,36.37128414285752,127.42585558094534,36.4474738,127.4003943,8.773,363.21360750450555,363.21360750450555,363.21360750450555,363.21360750450555,0.0,140.4,140.4,140.4,140.4,0.0,36.906,36.906,90.123,10.494,44.908,44.908,44.908,44.908,0.0,0.0,0.0,Normal,Normal,Normal,38,38,38,,,
2026-02-11,동구,용운동,대전우체국,없음,없음,없음,5.244,10330,1805,3.47,36.3334543818643,127.46197998935912,36.3289462,127.433855,2.569,787.89714233422,787.89714233422,787.89714233422,787.89714233422,0.0,150.25,150.25,150.25,150.25,0.0,40.908,40.908,45.679,69.136,44.685,44.685,44.685,44.685,0.0,0.0,0.0,Normal,Normal,Normal,39,39,39,,,
2026-02-11,유성구,상대동,대전유성우체국,없음,없음,없음,4.356,9173,1455,2.5,36.34053279332082,127.32904588758936,36.354967,127.344751,2.134,672.8920204126032,672.8920204126032,672.8920204126032,672.8920204126032,0.0,154.47,154.47,154.47,154.47,0.0,42.259,42.259,41.975,61.728,44.149,44.149,44.149,44.149,0.0,0.0,0.0,Normal,Normal,Normal,40,40,40,,,
2026-02-11,동구,가양2동,대전우체국,없음,없음,없음,5.169,9766,1863,1.68,36.34844195921923,127.45406473342942,36.3289462,127.433855,2.824,773.2146602922693,773.2146602922693,773.2146602922693,773.2146602922693,0.0,149.59,149.59,149.59,149.59,0.0,40.762,40.762,51.852,49.383,43.842,43.842,43.842,43.842,0.0,0.0,0.0,Normal,Normal,Normal,41,41,41,,,
2026-02-11,중구,문화2동,서대전우체국,없음,없음,없음,2.883,5924,949,1.46,36.3074818325631,127.40249279950352,36.3344823,127.3979405,3.03,436.2514160329957,436.2514160329957,436.2514160329957,436.2514160329957,0.0,151.32,151.32,151.32,151.32,0.0,41.218,41.218,54.321,40.741,43.791,43.791,43.791,43.791,0.0,0.0,0.0,Normal,Normal,Normal,42,42,42,,,
2026-02-11,유성구,온천2동,대전유성우체국,없음,없음,없음,12.0,21408,4850,7.0,36.36963958741781,127.35154276208392,36.354967,127.344751,1.741,1833.6280379261589,1833.6280379261589,1833.6280379261589,1833.6280379261589,0.0,152.8,152.8,152.8,152.8,0.0,41.679,41.679,25.926,81.481,42.509,42.509,42.509,42.509,0.0,0.0,0.0,Normal,Normal,Normal,43,43,43,,,
2026-02-11,중구,대흥동,서대전우체국,없음,없음,없음,5.081,7428,2488,1.2,36.32303594098726,127.42376622963994,36.3344823,127.3979405,2.641,781.9562617788033,781.9562617788033,781.9562617788033,781.9562617788033,0.0,153.9,153.9,153.9,153.9,0.0,42.073,42.073,46.914,33.951,42.229,42.229,42.229,42.229,0.0,0.0,0.0,Normal,Normal,Normal,44,44,44,,,
2026-02-11,서구,변동,대전둔산우체국,없음,없음,없음,4.423,6538,1992,1.48,36.328007494086265,127.38031550817612,36.3518707,127.3862544,2.706,652.4458346349053,652.4458346349053,652.4458346349053,652.4458346349053,0.0,147.51,147.51,147.51,147.51,0.0,40.273,40.273,48.148,41.975,42.018,42.018,42.018,42.018,0.0,0.0,0.0,Normal,Normal,Normal,45,45,45,,,
2026-02-11,동구,용전동,대전우체국,없음,없음,없음,6.505,11770,2478,1.2,36.35408965503487,127.43427686988466,36.3289462,127.433855,2.796,973.9997136210758,973.9997136210758,973.9997136210758,973.9997136210758,0.0,149.73,149.73,149.73,149.73,0.0,40.788,40.788,49.383,33.951,41.823,41.823,41.823,41.823,0.0,0.0,0.0,Normal,Normal,Normal,46,46,46,,,
2026-02-11,중구,문창동,서대전우체국,없음,없음,없음,2.106,2508,1167,0.46,36.31790880166801,127.4362154090174,36.3344823,127.3979405,3.893,323.1980097191551,323.1980097191551,323.1980097191551,323.1980097191551,0.0,153.47,153.47,153.47,153.47,0.0,41.941,41.941,61.728,0.0,41.704,41.704,41.704,41.704,0.0,0.0,0.0,Normal,Normal,Normal,47,47,47,,,
2026-02-11,중구,은행선화동,서대전우체국,없음,없음,없음,7.136,8398,4045,1.49,36.33143970182906,127.42056045109832,36.3344823,127.3979405,2.054,1107.0780587353424,1107.0780587353424,1107.0780587353424,1107.0780587353424,0.0,155.14,155.14,155.14,155.14,0.0,42.496,42.496,35.802,43.21,41.229,41.229,41.229,41.229,0.0,0.0,0.0,Normal,Normal,Normal,48,48,48,,,
2026-02-11,유성구,원신흥동,대전유성우체국,없음,없음,없음,6.139,13553,1902,2.8,36.342709122769634,127.34600489222665,36.354967,127.344751,1.368,949.3484563373794,949.3484563373794,949.3484563373794,949.3484563373794,0.0,154.64,154.64,154.64,154.64,0.0,42.318,42.318,22.222,63.58,40.425,40.425,40.425,40.425,0.0,0.0,0.0,Normal,Normal,Normal,49,49,49,,,
2026-02-11,서구,만년동,대전둔산우체국,없음,없음,없음,3.92,6100,1771,1.71,36.368389886465586,127.3828053708733,36.3518707,127.3862544,1.863,592.8901103018272,592.8901103018272,592.8901103018272,592.8901103018272,0.0,151.25,151.25,151.25,151.25,0.0,41.182,41.182,32.099,50.617,40.309,40.309,40.309,40.309,0.0,0.0,0.0,Normal,Normal,Normal,50,50,50,,,
2026-02-11,서구,갈마1동,대전둔산우체국,없음,없음,없음,6.037,11924,2099,1.5,36.34862288787222,127.36583843348868,36.3518707,127.3862544,1.864,912.2766869692396,912.2766869692396,912.2766869692396,912.2766869692396,0.0,151.11,151.11,151.11,151.11,0.0,41.145,41.145,33.333,45.062,39.974,39.974,39.974,39.974,0.0,0.0,0.0,Normal,Normal,Normal,51,51,51,,,
2026-02-11,대덕구,석봉동,대전대덕우체국,없음,없음,없음,3.632,6682,1250,1.22,36.44937602135271,127.42369434147474,36.4474738,127.4003943,2.095,524.5737982674599,524.5737982674599,524.5737982674599,524.5737982674599,0.0,144.43,144.43,144.43,144.43,0.0,39.119,39.119,40.741,35.802,39.112,39.112,39.112,39.112,0.0,0.0,0.0,Normal,Normal,Normal,52,52,52,,,
2026-02-11,서구,내동,대전둔산우체국,없음,없음,없음,4.755,9542,1611,0.99,36.33439858110368,127.37754674587718,36.3518707,127.3862544,2.094,717.6022435210399,717.6022435210399,717.6022435210399,717.6022435210399,0.0,150.92,150.92,150.92,150.92,0.0,41.087,41.087,39.506,22.222,38.884,38.884,38.884,38.884,0.0,0.0,0.0,Normal,Normal,Normal,53,53,53,,,
2026-02-11,대덕구,목상동,대전대덕우체국,없음,없음,없음,3.199,3154,1965,5.79,36.43993740673555,127.40305896551196,36.4474738,127.4003943,0.871,496.4764087602567,496.4764087602567,496.4764087602567,496.4764087602567,0.0,155.2,155.2,155.2,155.2,0.0,42.518,42.518,6.173,77.778,38.775,38.775,38.775,38.775,0.0,0.0,0.0,Normal,Normal,Normal,54,54,54,,,
2026-02-11,서구,월평3동,대전둔산우체국,없음,없음,없음,3.163,7609,817,0.9,36.36119431302878,127.36746455321634,36.3518707,127.3862544,1.976,487.5882871065983,487.5882871065983,487.5882871065983,487.5882871065983,0.0,154.15,154.15,154.15,154.15,0.0,42.142,42.142,34.568,20.988,38.512,38.512,38.512,38.512,0.0,0.0,0.0,Normal,Normal,Normal,55,55,55,,,
2026-02-11,유성구,온천1동,대전유성우체국,없음,없음,없음,11.938,17734,5662,5.0,36.35628949086425,127.3336193903544,36.354967,127.344751,1.008,1816.5691947212163,1816.5691947212163,1816.5691947212163,1816.5691947212163,0.0,152.17,152.17,152.17,152.17,0.0,41.456,41.456,9.877,74.074,38.402,38.402,38.402,38.402,0.0,0.0,0.0,Normal,Normal,Normal,56,56,56,,,
2026-02-11,동구,판암2동,대전우체국,없음,없음,없음,2.055,5130,469,0.76,36.32116846444311,127.45481653995778,36.3289462,127.433855,2.067,313.92299620889054,313.92299620889054,313.92299620889054,313.92299620889054,0.0,152.76,152.76,152.76,152.76,0.0,41.66,41.66,37.037,14.815,38.051,38.051,38.051,38.051,0.0,0.0,0.0,Normal,Normal,Normal,57,57,57,,,
2026-02-11,서구,가장동,대전둔산우체국,없음,없음,없음,2.493,4775,892,0.57,36.33163295860545,127.38831253446264,36.3518707,127.3862544,2.258,374.6360986503186,374.6360986503186,374.6360986503186,374.6360986503186,0.0,150.28,150.28,150.28,150.28,0.0,40.915,40.915,44.444,2.469,37.776,37.776,37.776,37.776,0.0,0.0,0.0,Normal,Normal,Normal,58,58,58,,,
2026-02-11,동구,홍도동,대전우체국,없음,없음,없음,3.183,6209,1109,0.63,36.34812922119385,127.42576115402429,36.3289462,127.433855,2.253,477.93536035051466,477.93536035051466,477.93536035051466,477.93536035051466,0.0,150.15,150.15,150.15,150.15,0.0,40.886,40.886,43.21,4.938,37.756,37.756,37.756,37.756,0.0,0.0,0.0,Normal,Normal,Normal,59,59,59,,,
2026-02-11,중구,유천1동,서대전우체국,없음,없음,없음,2.844,3410,1584,0.6,36.31628531515939,127.3928326385498,36.3344823,127.3979405,2.075,438.9452885154713,438.9452885154713,438.9452885154713,438.9452885154713,0.0,154.34,154.34,154.34,154.34,0.0,42.208,42.208,38.272,3.704,37.57,37.57,37.57,37.57,0.0,0.0,0.0,Normal,Normal,Normal,60,60,60,,,
2026-02-11,동구,자양동,대전우체국,없음,없음,없음,3.352,6951,1063,1.15,36.33836164172759,127.45014644283584,36.3289462,127.433855,1.796,502.7368362694563,502.7368362694563,502.7368362694563,502.7368362694563,0.0,149.98,149.98,149.98,149.98,0.0,40.831,40.831,28.395,30.864,37.347,37.347,37.347,37.347,0.0,0.0,0.0,Normal,Normal,Normal,61,61,61,,,
2026-02-11,서구,괴정동,대전둔산우체국,없음,없음,없음,7.712,11723,3492,1.25,36.33805614763952,127.37878675887728,36.3518707,127.3862544,1.675,1155.4340850451042,1155.4340850451042,1155.4340850451042,1155.4340850451042,0.0,149.82,149.82,149.82,149.82,0.0,40.795,40.795,24.691,38.272,37.322,37.322,37.322,37.322,0.0,0.0,0.0,Normal,Normal,Normal,62,62,62,,,
2026-02-11,서구,용문동,대전둔산우체국,없음,없음,없음,3.702,7131,1318,1.01,36.33881252746284,127.3984704509078,36.3518707,127.3862544,1.818,556.9278201678351,556.9278201678351,556.9278201678351,556.9278201678351,0.0,150.44,150.44,150.44,150.44,0.0,40.956,40.956,29.63,24.691,37.064,37.064,37.064,37.064,0.0,0.0,0.0,Normal,Normal,Normal,63,63,63,,,
2026-02-11,동구,가양1동,대전우체국,없음,없음,없음,3.738,6891,1366,1.03,36.34322301192842,127.44313464778686,36.3289462,127.433855,1.792,554.9006924252034,554.9006924252034,554.9006924252034,554.9006924252034,0.0,148.45,148.45,148.45,148.45,0.0,40.485,40.485,27.16,25.926,36.364,36.364,36.364,36.364,0.0,0.0,0.0,Normal,Normal,Normal,64,64,64,,,
2026-02-11,중구,중촌동,서대전우체국,없음,없음,없음,3.604,6595,1422,1.19,36.342107015119666,127.40877163337778,36.3344823,127.3979405,1.288,551.8213721890419,551.8213721890419,551.8213721890419,551.8213721890419,0.0,153.11,153.11,153.11,153.11,0.0,41.817,41.817,18.519,32.099,36.186,36.186,36.186,36.186,0.0,0.0,0.0,Normal,Normal,Normal,65,65,65,,,
